201011220343114050,  1, 11, 1.523299
201011220343116600,  1, 11, 1.073857
201011220343118990,  1, 11, 1.522155
201011220343121870,  1, 11, 1.586197
201011220343124270,  1, 11, 1.421516
201011220343126680,  1, 11, 1.320878
201011220343129070,  1, 11, 1.100160
201011220343131470,  1, 11, 1.739442
201011220343133870,  1, 11, 1.638804
201011220343136270,  1, 11, 1.368910
201011220343140110,  1, 11, 1.432953
201011220343143150,  1, 11, 1.395213
201011220343145550,  1, 11, 1.484416
201011220343147950,  1, 11, 1.239681
201011220343150990,  1, 11, 1.396357
201011220343153380,  1, 11, 1.687979
201011220343155780,  1, 11, 1.470692
201011220343158660,  1, 11, 1.535878
201011220343161060,  1, 11, 1.470692
201011220343163460,  1, 11, 1.638804
201011220343166500,  1, 11, 1.394070
201011220343168900,  1, 11, 1.241969
201011220343171300,  1, 11, 1.573618
201011220343174180,  1, 11, 1.496995
201011220343176580,  1, 11, 1.818352
201011220343178980,  1, 11, 1.675400
201011220343181860,  1, 11, 1.459256
201011220343184250,  1, 11, 1.470692
201011220343186650,  1, 11, 2.097394
201011220343189680,  1, 11, 1.626224
201011220343192090,  1, 11, 1.637660
201011220343194650,  1, 11, 1.816064
201011220343197050,  1, 11, 1.420373
201011220343199440,  1, 11, 1.483272
201011220343201860,  1, 11, 1.420373
201011220343204250,  1, 11, 1.535878
201011220343206650,  1, 11, 1.446676
201011220343209690,  1, 11, 1.280852
201011220343212070,  1, 11, 1.537022
201011220343214470,  1, 11, 1.291144
201011220343217350,  1, 11, 1.702846
201011220343219760,  1, 11, 1.368910
201011220343222150,  1, 11, 1.675400
201011220343225030,  1, 11, 1.523299
201011220343227430,  1, 11, 1.471836
201011220343229830,  1, 11, 1.650240
201011220343232870,  1, 11, 1.524442
201011220343235270,  1, 11, 1.342607
201011220343237840,  1, 11, 1.382633
201011220343240700,  1, 11, 1.662820
201011220343243100,  1, 11, 1.498139
201011220343245510,  1, 11, 1.319735
201011220343248380,  1, 11, 1.153910
201011220343251110,  1, 11, 1.447820
201011220343253500,  1, 11, 1.587341
201011220343256540,  1, 11, 1.524442
201011220343259110,  1, 11, 1.728006
201011220343261660,  1, 11, 1.713139
201011220343264540,  1, 11, 1.306011
201011220343266940,  1, 11, 1.125320
201011220343269510,  1, 11, 1.423804
201011220343272380,  1, 11, 1.383777
201011220343274770,  1, 11, 1.371197
201011220343277170,  1, 11, 1.342607
201011220343279730,  1, 11, 1.319735
201011220343282130,  1, 11, 1.344894
201011220343285490,  1, 11, 1.715426
201011220343287890,  1, 11, 1.471836
201011220343290290,  1, 11, 1.240825
201011220343293330,  1, 11, 1.534735
201011220343295730,  1, 11, 1.599921
201011220343298450,  1, 11, 1.356330
201011220343301490,  1, 11, 1.613644
201011220343303890,  1, 11, 1.485559
201011220343306280,  1, 11, 1.602208
201011220343308680,  1, 11, 1.522155
201011220343311080,  1, 11, 1.614788
201011220343313480,  1, 11, 1.639947
201011220343315880,  1, 11, 1.483272
201011220343318280,  1, 11, 1.139043
201011220343321320,  1, 11, 1.766889
201011220343323720,  1, 11, 1.780612
201011220343326120,  1, 11, 1.395213
201011220343328520,  1, 11, 1.419229
201011220343330920,  1, 11, 1.279708
201011220343333310,  1, 11, 1.637660
201011220343335870,  1, 11, 1.344894
201011220343338910,  1, 11, 1.534735
201011220343341310,  1, 11, 1.445532
201011220343343710,  1, 11, 1.241969
201011220343346590,  1, 11, 1.459256
201011220343348990,  1, 11, 1.483272
201011220343351390,  1, 11, 1.432953
201011220343354430,  1, 11, 1.421516
201011220343356820,  1, 11, 1.636517
201011220343359210,  1, 11, 1.509575
201011220343362090,  1, 11, 1.291144
201011220343364490,  1, 11, 1.537022
201011220343366890,  1, 11, 1.445532
201011220343369930,  1, 11, 1.421516
