201011231004485729,  1, 13, 9.765349
201011231004488289,  1, 13, 9.854551
201011231004490849,  1, 13, 9.970057
201011231004493249,  1, 13, 9.906014
201011231004495979,  1, 13, 10.020376
201011231004498379,  1, 13, 9.713886
201011231004500789,  1, 13, 9.997503
201011231004503189,  1, 13, 10.008940
201011231004505569,  1, 13, 10.072983
201011231004507969,  1, 13, 9.637264
201011231004510369,  1, 13, 10.007796
201011231004512769,  1, 13, 10.251387
201011231004515169,  1, 13, 9.804232
201011231004517569,  1, 13, 9.599525
201011231004519979,  1, 13, 9.598381
201011231004522369,  1, 13, 9.253009
201011231004524769,  1, 13, 9.612104
201011231004527809,  1, 13, 9.816813
201011231004530209,  1, 13, 9.535482
201011231004532609,  1, 13, 9.458860
201011231004535009,  1, 13, 9.649843
201011231004537879,  1, 13, 9.662424
201011231004540279,  1, 13, 9.612104
201011231004542679,  1, 13, 9.407397
201011231004545079,  1, 13, 9.662424
201011231004547959,  1, 13, 10.099285
201011231004550359,  1, 13, 10.135881
201011231004553399,  1, 13, 9.943754
201011231004555799,  1, 13, 10.750004
201011231004558199,  1, 13, 10.045536
201011231004561719,  1, 13, 10.609339
201011231004564119,  1, 13, 10.111865
201011231004566529,  1, 13, 9.815668
201011231004569559,  1, 13, 10.007796
201011231004571959,  1, 13, 9.841971
201011231004574359,  1, 13, 9.816813
201011231004576759,  1, 13, 9.407397
201011231004579319,  1, 13, 9.700163
201011231004582067,  1, 13, 9.610961
201011231004584719,  1, 13, 10.151892
201011231004587215,  1, 13, 9.599525
201011231004589555,  1, 13, 9.688726
201011231004592207,  1, 13, 10.135881
201011231004594547,  1, 13, 9.560642
201011231004597199,  1, 13, 9.741333
201011231004599539,  1, 13, 10.007796
201011231005001879,  1, 13, 10.021520
201011231005004531,  1, 13, 10.046679
201011231005006871,  1, 13, 9.227850
201011231005009835,  1, 13, 9.560642
201011231005012331,  1, 13, 9.739046
201011231005014671,  1, 13, 9.932318
201011231005017323,  1, 13, 9.728754
201011231005019819,  1, 13, 9.662424
201011231005022471,  1, 13, 9.995216
201011231005024967,  1, 13, 10.110722
201011231005027307,  1, 13, 9.995216
201011231005029959,  1, 13, 9.623541
201011231005032455,  1, 13, 9.880855
201011231005035107,  1, 13, 9.727610
201011231005037603,  1, 13, 9.676147
201011231005039943,  1, 13, 10.059259
201011231005042595,  1, 13, 9.777929
201011231005044935,  1, 13, 9.918594
201011231005047431,  1, 13, 9.227849
201011231005049927,  1, 13, 9.649843
201011231005052423,  1, 13, 9.624684
201011231005055075,  1, 13, 9.560642
201011231005057415,  1, 13, 9.932318
201011231005059911,  1, 13, 9.970057
201011231005062251,  1, 13, 9.816813
201011231005064591,  1, 13, 9.765349
201011231005067243,  1, 13, 10.212503
201011231005070207,  1, 13, 10.034100
201011231005072859,  1, 13, 10.212503
201011231005075199,  1, 13, 9.751626
201011231005078163,  1, 13, 10.019232
201011231005080815,  1, 13, 9.701307
201011231005083155,  1, 13, 9.328487
201011231005085807,  1, 13, 9.879711
201011231005088303,  1, 13, 9.713886
201011231005090643,  1, 13, 9.649844
201011231005093295,  1, 13, 9.829391
201011231005095635,  1, 13, 9.445137
201011231005098287,  1, 13, 9.790509
201011231005100627,  1, 13, 9.777929
201011231005102967,  1, 13, 10.008940
201011231005106399,  1, 13, 9.893435
201011231005109363,  1, 13, 9.828248
201011231005112015,  1, 13, 9.879711
201011231005114355,  1, 13, 9.931173
201011231005117319,  1, 13, 10.007796
201011231005119659,  1, 13, 9.906014
201011231005121999,  1, 13, 9.803089
201011231005124651,  1, 13, 9.803089
201011231005126991,  1, 13, 9.790509
201011231005129643,  1, 13, 9.816813
201011231005131983,  1, 13, 9.598381
201011231005134791,  1, 13, 9.803089
201011231005137911,  1, 13, 9.944897
